Congress.Number,STATE,Census,Start,End,CD.Num,Population,White.perc,Black.perc,AAPI.perc,AInd_AKNt.perc,Hisp.perc,NH_White.perc,NH_Black.perc,NH_AAPI.perc
118,CT,2020,2023,2025,1,721189,60.25,15.84,6.02,0.37,17.78,57.04,14.83,5.94
118,CT,2020,2023,2025,2,721188,80.15,4.10,3.77,0.55,9.30,78.02,3.74,3.72
118,CT,2020,2023,2025,3,721189,64.05,14.26,4.82,0.43,16.81,60.71,13.41,4.74
118,CT,2020,2023,2025,4,721189,60.26,12.13,5.60,0.49,21.62,56.92,11.40,5.52
118,CT,2020,2023,2025,5,721189,67.39,7.56,3.92,0.39,20.92,63.34,6.67,3.85
118,DE,2020,2023,2025,1,989948,60.38,22.11,4.35,0.52,10.53,58.57,21.51,4.31
118,FL,2020,2023,2025,1,769221,71.49,13.08,2.96,0.68,7.73,69.41,12.82,2.88
118,FL,2020,2023,2025,2,769221,65.18,22.81,2.18,0.46,7.06,63.28,22.53,2.15
118,FL,2020,2023,2025,3,769221,68.34,15.82,3.21,0.36,11.62,65.05,15.49,3.16
118,FL,2020,2023,2025,4,769221,54.09,31.69,2.70,0.38,8.76,52.12,31.12,2.62
118,FL,2020,2023,2025,5,769221,67.27,11.96,6.18,0.34,12.06,64.67,11.55,6.09
118,FL,2020,2023,2025,6,769221,74.34,11.29,1.63,0.40,11.49,71.32,10.97,1.59
118,FL,2020,2023,2025,7,769221,66.51,9.46,4.08,0.36,20.75,61.47,8.85,4.00
118,FL,2020,2023,2025,8,769221,74.48,9.38,2.46,0.37,11.60,71.55,9.05,2.41
118,FL,2020,2023,2025,9,769221,40.57,10.60,4.35,0.53,51.78,30.03,9.32,4.20
118,FL,2020,2023,2025,10,769221,42.03,25.23,4.94,0.44,29.90,35.48,24.16,4.82
118,FL,2020,2023,2025,11,769221,63.81,12.21,4.03,0.40,19.31,59.38,11.73,3.96
118,FL,2020,2023,2025,12,769221,79.07,4.73,2.07,0.40,13.56,75.26,4.38,2.01
118,FL,2020,2023,2025,13,769221,76.61,6.84,3.64,0.38,11.09,73.98,6.58,3.58
118,FL,2020,2023,2025,14,769221,52.91,18.52,4.22,0.37,27.15,46.39,17.69,4.13
118,FL,2020,2023,2025,15,769221,56.96,14.47,5.35,0.55,25.16,51.09,13.75,5.26
118,FL,2020,2023,2025,16,769221,64.76,11.61,3.03,0.46,21.60,59.83,11.06,2.96
118,FL,2020,2023,2025,17,769221,78.74,5.45,1.69,0.38,13.77,75.54,5.21,1.66
118,FL,2020,2023,2025,18,769221,62.43,12.81,1.64,0.66,26.99,55.30,12.33,1.58
118,FL,2020,2023,2025,19,769221,74.11,6.18,1.88,0.42,19.06,69.74,5.88,1.83
118,FL,2020,2023,2025,20,769221,25.36,49.95,2.53,0.45,23.54,20.62,49.06,2.46
118,FL,2020,2023,2025,21,769221,67.99,12.43,2.29,0.49,17.51,63.93,12.07,2.24
118,FL,2020,2023,2025,22,769220,56.47,16.10,2.88,0.84,27.27,50.66,15.63,2.82
118,FL,2020,2023,2025,23,769221,60.05,12.64,3.80,0.28,21.92,55.17,12.23,3.71
118,FL,2020,2023,2025,24,769221,25.90,41.02,1.61,0.32,37.54,17.62,39.84,1.53
118,FL,2020,2023,2025,25,769221,42.21,15.68,5.21,0.47,43.11,32.54,14.98,5.06
118,FL,2020,2023,2025,26,769221,36.04,5.46,1.20,0.37,72.96,19.40,4.81,1.12
118,FL,2020,2023,2025,27,769221,34.49,5.35,2.04,0.29,73.63,17.17,4.81,1.93
118,FL,2020,2023,2025,28,769221,32.80,9.27,1.71,0.47,72.73,15.08,8.59,1.60
118,GA,2020,2023,2025,1,765137,59.42,27.97,2.40,0.39,7.75,57.59,27.54,2.34
118,GA,2020,2023,2025,2,765137,40.96,49.42,1.48,0.33,5.95,39.94,49.03,1.44
118,GA,2020,2023,2025,3,765136,65.65,22.87,2.15,0.36,6.31,64.37,22.61,2.12
118,GA,2020,2023,2025,4,765135,27.19,52.80,6.22,0.60,11.63,25.82,52.19,6.17
118,GA,2020,2023,2025,5,765137,37.03,49.06,4.17,0.33,7.38,35.79,48.53,4.13
118,GA,2020,2023,2025,6,765136,65.48,8.76,12.47,0.37,10.23,63.70,8.58,12.44
118,GA,2020,2023,2025,7,765137,32.50,28.72,14.38,0.86,23.77,29.52,28.11,14.30
118,GA,2020,2023,2025,8,765136,59.62,30.01,1.64,0.34,7.17,57.91,29.72,1.60
118,GA,2020,2023,2025,9,765137,67.55,9.93,6.03,0.58,15.39,64.70,9.72,5.99
118,GA,2020,2023,2025,10,765135,65.10,22.38,2.33,0.33,7.66,63.58,22.12,2.30
118,GA,2020,2023,2025,11,765137,63.75,16.67,3.83,0.54,13.04,61.33,16.33,3.79
118,GA,2020,2023,2025,12,765136,53.40,36.48,1.98,0.31,5.63,52.13,36.12,1.94
118,GA,2020,2023,2025,13,765137,17.91,65.06,3.26,0.53,12.23,16.35,64.26,3.21
118,GA,2020,2023,2025,14,765135,70.52,13.85,1.21,0.74,12.69,68.07,13.58,1.19
118,HI,2020,2023,2025,1,726395,15.82,1.93,58.89,0.20,7.76,14.77,1.81,57.80
118,HI,2020,2023,2025,2,728876,29.96,1.29,37.26,0.40,11.32,28.41,1.19,35.78
118,IA,2020,2023,2025,1,797584,85.10,4.62,2.26,0.28,5.63,83.38,4.52,2.24
118,IA,2020,2023,2025,2,797589,87.03,4.72,1.81,0.43,3.76,85.93,4.65,1.79
118,IA,2020,2023,2025,3,797551,80.84,5.11,4.01,0.40,8.09,78.84,5.02,3.97
118,IA,2020,2023,2025,4,797645,84.87,2.08,2.13,0.71,9.60,82.61,2.03,2.11
118,ID,2020,2023,2025,1,919553,83.21,0.61,1.37,1.34,11.83,80.03,0.57,1.31
118,ID,2020,2023,2025,2,919553,81.04,1.10,1.95,1.45,14.21,77.71,1.04,1.89
118,IL,2020,2023,2025,1,753677,37.72,50.09,2.02,0.38,9.21,36.06,49.66,1.98
118,IL,2020,2023,2025,2,753677,35.82,47.46,0.97,0.56,15.27,33.33,46.95,0.93
118,IL,2020,2023,2025,3,753677,45.88,5.11,6.32,1.95,47.35,39.08,4.61,6.14
118,IL,2020,2023,2025,4,753677,32.79,4.84,4.03,2.84,66.47,23.41,4.53,3.92
118,IL,2020,2023,2025,5,753677,73.77,2.60,10.80,0.42,11.72,71.33,2.45,10.69
118,IL,2020,2023,2025,6,753677,74.87,5.45,5.93,0.44,13.63,72.05,5.33,5.87
118,IL,2020,2023,2025,7,753677,31.91,43.36,8.71,0.63,15.73,29.48,42.78,8.62
118,IL,2020,2023,2025,8,753677,58.09,4.45,14.44,1.03,23.77,54.43,4.26,14.31
118,IL,2020,2023,2025,9,753677,61.44,8.78,15.05,0.58,13.01,59.23,8.58,14.94
118,IL,2020,2023,2025,10,753677,61.69,6.53,8.12,0.99,23.97,57.89,6.28,8.03
118,IL,2020,2023,2025,11,753677,66.34,6.14,8.44,0.63,18.89,62.98,5.96,8.37
118,IL,2020,2023,2025,12,753677,87.63,4.99,1.04,0.27,2.81,86.86,4.91,1.02
118,IL,2020,2023,2025,13,753677,65.66,20.89,4.35,0.34,4.94,64.50,20.71,4.32
118,IL,2020,2023,2025,14,753677,63.25,9.59,5.25,0.76,22.83,58.82,9.32,5.19
118,IL,2020,2023,2025,15,753677,90.52,2.90,0.79,0.22,2.81,89.72,2.86,0.77
118,IL,2020,2023,2025,16,753677,86.47,2.30,2.31,0.30,6.58,84.82,2.23,2.29
118,IL,2020,2023,2025,17,753676,70.13,14.44,2.19,0.46,11.16,67.51,14.16,2.15
118,IN,2020,2023,2025,1,753947,63.55,19.02,1.42,0.52,16.54,59.37,18.55,1.37
118,IN,2020,2023,2025,2,753947,78.30,6.77,1.51,0.52,11.30,75.95,6.62,1.49
118,IN,2020,2023,2025,3,753947,82.04,6.14,2.67,0.37,6.65,80.49,6.02,2.65
118,IN,2020,2023,2025,4,753947,82.94,3.88,3.15,0.35,7.12,81.38,3.81,3.13
118,IN,2020,2023,2025,5,753947,82.28,5.93,3.65,0.24,4.61,81.12,5.83,3.63
118,IN,2020,2023,2025,6,753949,82.15,4.10,5.37,0.28,5.26,80.97,4.02,5.35
118,IN,2020,2023,2025,7,753949,47.42,33.30,2.02,0.59,14.83,45.30,32.93,1.98
118,IN,2020,2023,2025,8,753947,88.58,4.05,1.14,0.25,3.07,87.69,4.00,1.13
118,IN,2020,2023,2025,9,753948,87.97,2.83,1.76,0.33,4.12,86.96,2.77,1.73
118,KS,2020,2023,2025,1,734470,78.90,2.79,1.93,1.19,15.67,74.55,2.63,1.88
118,KS,2020,2023,2025,2,734470,73.00,8.62,2.04,1.29,12.90,69.78,8.38,2.00
118,KS,2020,2023,2025,3,734470,77.40,4.75,4.78,0.51,10.02,75.04,4.63,4.74
118,KS,2020,2023,2025,4,734470,73.30,6.82,3.46,1.23,13.49,69.62,6.60,3.40
118,KY,2020,2023,2025,1,750973,84.89,7.19,0.80,0.29,3.81,83.84,7.10,0.78
118,KY,2020,2023,2025,2,750972,84.58,5.49,2.25,0.30,4.18,83.54,5.41,2.22
118,KY,2020,2023,2025,3,750973,63.13,22.22,3.43,0.33,7.72,61.87,21.97,3.40
118,KY,2020,2023,2025,4,750973,87.61,3.44,1.24,0.28,4.25,86.56,3.37,1.23
118,KY,2020,2023,2025,5,750973,94.28,1.45,0.44,0.20,1.52,93.70,1.42,0.43
118,KY,2020,2023,2025,6,750972,79.71,8.48,2.25,0.30,6.20,78.49,8.37,2.24
118,LA,2020,2023,2025,1,776268,69.37,13.19,2.46,1.31,12.04,67.02,12.97,2.42
118,LA,2020,2023,2025,2,776317,28.24,58.72,2.67,0.39,8.66,27.05,58.16,2.63
118,LA,2020,2023,2025,3,776275,65.46,24.74,1.75,0.52,5.29,64.41,24.57,1.74
118,LA,2020,2023,2025,4,776333,56.84,34.05,1.12,0.84,4.54,55.68,33.85,1.10
118,LA,2020,2023,2025,5,776277,58.81,33.74,0.96,0.47,3.80,57.92,33.54,0.94
118,LA,2020,2023,2025,6,776287,63.64,24.15,2.41,0.56,7.22,62.42,24.00,2.39
118,MA,2020,2023,2025,1,781103,73.29,6.31,2.33,0.40,18.66,69.42,5.50,2.27
118,MA,2020,2023,2025,2,781101,72.99,5.74,7.39,0.28,11.13,70.79,5.34,7.35
118,MA,2020,2023,2025,3,781102,63.93,4.61,8.21,0.43,21.79,60.65,3.87,8.13
118,MA,2020,2023,2025,4,781103,79.18,3.50,6.75,0.21,6.10,77.91,3.26,6.72
118,MA,2020,2023,2025,5,781101,66.17,5.22,12.88,0.26,10.47,64.57,5.00,12.83
118,MA,2020,2023,2025,6,781101,78.21,3.45,4.98,0.32,10.85,76.68,3.11,4.92
118,MA,2020,2023,2025,7,781102,41.45,21.71,11.82,0.49,21.89,38.67,20.37,11.73
118,MA,2020,2023,2025,8,781102,67.45,9.89,9.64,0.23,6.79,66.32,9.45,9.60
118,MA,2020,2023,2025,9,781102,84.14,2.82,1.32,0.46,5.95,82.97,2.61,1.30
118,MD,2020,2023,2025,1,772748,73.13,15.04,2.55,0.31,5.57,72.05,14.77,2.53
118,MD,2020,2023,2025,2,770906,60.40,24.00,6.17,0.32,6.03,59.38,23.69,6.13
118,MD,2020,2023,2025,3,771733,58.45,17.49,11.04,0.38,8.98,57.02,17.17,10.98
118,MD,2020,2023,2025,4,770577,12.56,55.90,5.31,1.06,25.14,10.66,55.21,5.23
118,MD,2020,2023,2025,5,774641,44.95,40.30,3.24,0.46,7.17,43.73,39.77,3.19
118,MD,2020,2023,2025,6,777845,62.15,12.96,8.69,0.49,13.36,60.09,12.63,8.61
118,MD,2020,2023,2025,7,767247,30.90,53.67,3.75,0.47,8.54,29.87,53.20,3.72
118,MD,2020,2023,2025,8,771527,46.75,16.69,14.17,0.63,19.72,44.30,16.32,14.07
118,ME,2020,2023,2025,1,681179,90.11,2.26,1.64,0.31,2.20,89.45,2.21,1.63
118,ME,2020,2023,2025,2,681180,91.49,1.52,0.89,0.85,1.70,90.87,1.48,0.88
118,MI,2020,2023,2025,1,775375,90.20,0.93,0.59,2.46,2.04,89.45,0.92,0.58
118,MI,2020,2023,2025,2,774997,89.58,2.04,0.59,0.85,4.65,87.82,1.99,0.57
118,MI,2020,2023,2025,3,775414,72.36,11.36,3.05,0.65,10.67,70.15,11.06,3.01
118,MI,2020,2023,2025,4,774600,77.11,8.52,2.53,0.61,8.56,75.09,8.32,2.48
118,MI,2020,2023,2025,5,774544,86.13,4.17,0.90,0.50,5.18,84.50,4.07,0.89
118,MI,2020,2023,2025,6,775273,70.48,10.05,10.45,0.30,4.96,69.15,9.90,10.41
118,MI,2020,2023,2025,7,775238,81.62,6.08,3.26,0.42,5.66,79.90,5.89,3.24
118,MI,2020,2023,2025,8,775229,75.25,15.11,1.17,0.43,5.35,73.40,14.85,1.15
118,MI,2020,2023,2025,9,774962,89.17,2.31,1.35,0.32,3.86,87.94,2.25,1.33
118,MI,2020,2023,2025,10,775218,73.53,13.38,6.13,0.26,3.03,72.75,13.27,6.10
118,MI,2020,2023,2025,11,775568,69.53,13.13,8.72,0.28,5.33,68.30,12.94,8.69
118,MI,2020,2023,2025,12,775247,46.70,44.73,1.85,0.29,3.26,45.95,44.43,1.83
118,MI,2020,2023,2025,13,775666,38.82,45.73,2.95,0.54,10.26,36.80,45.33,2.91
118,MN,2020,2023,2025,1,713311,84.02,3.90,2.93,0.52,7.17,82.42,3.84,2.89
118,MN,2020,2023,2025,2,713312,76.73,6.34,5.66,0.65,7.59,75.28,6.24,5.61
118,MN,2020,2023,2025,3,713311,72.26,9.57,8.79,0.46,5.25,71.38,9.47,8.75
118,MN,2020,2023,2025,4,713312,63.69,11.32,13.86,0.74,7.39,62.23,11.12,13.80
118,MN,2020,2023,2025,5,713312,61.33,17.30,6.20,1.42,10.15,59.94,17.10,6.15
118,MN,2020,2023,2025,6,713312,84.95,4.62,3.03,0.43,3.71,84.05,4.58,3.01
118,MN,2020,2023,2025,7,713312,89.46,1.59,1.01,0.99,5.29,88.11,1.55,0.98
118,MN,2020,2023,2025,8,713312,87.65,1.21,0.88,4.42,1.91,86.97,1.18,0.87
118,MO,2020,2023,2025,1,769364,41.25,46.41,3.84,0.30,4.54,40.43,46.15,3.81
118,MO,2020,2023,2025,2,769364,84.95,3.21,4.70,0.22,3.20,84.18,3.17,4.67
118,MO,2020,2023,2025,3,769364,85.45,4.78,2.04,0.29,3.28,84.55,4.73,2.02
118,MO,2020,2023,2025,4,769364,84.85,4.44,1.33,0.58,4.81,83.32,4.34,1.30
118,MO,2020,2023,2025,5,769364,60.26,21.99,2.75,0.64,11.20,57.87,21.70,2.71
118,MO,2020,2023,2025,6,769364,87.42,3.59,1.24,0.41,3.82,86.23,3.52,1.22
118,MO,2020,2023,2025,7,769365,84.33,2.01,1.86,1.13,6.11,82.79,1.96,1.83
118,MO,2020,2023,2025,8,769364,87.62,4.53,0.84,0.39,2.42,86.84,4.49,0.83
118,MS,2020,2023,2025,1,740319,65.36,27.33,0.99,0.25,3.83,64.66,27.22,0.98
118,MS,2020,2023,2025,2,740319,32.21,63.23,0.60,0.36,2.29,31.77,62.93,0.58
118,MS,2020,2023,2025,3,740320,59.74,33.06,1.25,1.16,2.83,59.28,32.91,1.24
118,MS,2020,2023,2025,4,740321,66.77,22.87,1.73,0.45,5.26,65.70,22.68,1.70
118,MT,2020,2023,2025,1,542112,86.14,0.38,0.93,4.60,4.09,84.82,0.36,0.90
118,MT,2020,2023,2025,2,542113,82.92,0.63,0.78,7.88,4.25,81.44,0.58,0.75
118,NC,2020,2023,2025,1,745670,48.53,40.63,0.97,0.85,7.16,47.40,40.31,0.94
118,NC,2020,2023,2025,2,745671,58.54,17.10,10.84,0.47,10.69,56.99,16.75,10.79
118,NC,2020,2023,2025,3,745670,66.55,17.91,1.66,0.70,11.19,64.37,17.59,1.60
118,NC,2020,2023,2025,4,745670,54.27,25.36,4.45,0.70,13.28,52.55,25.05,4.41
118,NC,2020,2023,2025,5,745670,74.17,11.90,1.51,0.49,10.23,72.67,11.67,1.49
118,NC,2020,2023,2025,6,745670,52.84,30.69,4.17,0.59,9.70,51.35,30.30,4.13
118,NC,2020,2023,2025,7,745671,62.80,18.44,1.19,7.09,7.81,61.45,18.19,1.16
118,NC,2020,2023,2025,8,745671,71.15,13.76,2.25,0.61,10.10,69.61,13.58,2.23
118,NC,2020,2023,2025,9,745672,58.09,23.06,2.21,1.89,12.84,55.60,22.52,2.14
118,NC,2020,2023,2025,10,745670,77.09,9.91,2.39,0.56,7.71,75.71,9.77,2.35
118,NC,2020,2023,2025,11,745671,83.61,3.48,1.10,1.66,7.61,82.19,3.40,1.02
118,NC,2020,2023,2025,12,745671,42.56,34.35,5.72,0.61,15.37,40.61,33.79,5.67
118,NC,2020,2023,2025,13,745670,61.06,20.52,2.70,0.69,13.45,58.91,20.19,2.66
118,NC,2020,2023,2025,14,745671,58.88,19.89,6.00,0.54,12.86,57.07,19.52,5.96
118,ND,2020,2023,2025,1,779094,82.91,3.44,1.81,4.99,4.29,81.65,3.36,1.79
118,NE,2020,2023,2025,1,653822,80.40,3.42,2.99,0.82,10.89,77.88,3.31,2.94
118,NE,2020,2023,2025,2,653847,70.54,10.00,4.50,0.92,12.78,67.80,9.84,4.45
118,NE,2020,2023,2025,3,653835,84.29,1.35,0.85,1.80,12.23,81.39,1.29,0.82
118,NH,2020,2023,2025,1,688764,88.41,1.60,2.55,0.21,4.33,87.27,1.48,2.52
118,NH,2020,2023,2025,2,688765,88.16,1.33,2.73,0.23,4.30,87.05,1.22,2.70
118,NJ,2020,2023,2025,1,771744,61.90,16.90,5.38,0.40,14.94,59.53,15.94,5.32
118,NJ,2020,2023,2025,2,779056,66.53,11.89,3.83,0.60,17.36,63.58,11.13,3.75
118,NJ,2020,2023,2025,3,778024,65.32,12.76,8.61,0.30,11.34,63.28,12.27,8.54
118,NJ,2020,2023,2025,4,772969,82.54,3.48,2.59,0.33,10.29,80.46,3.26,2.55
118,NJ,2020,2023,2025,5,773218,61.86,5.65,15.99,0.39,16.23,59.20,5.21,15.89
118,NJ,2020,2023,2025,6,773768,45.41,11.16,19.38,0.62,24.55,41.77,10.44,19.27
118,NJ,2020,2023,2025,7,774294,73.10,5.08,8.35,0.24,12.18,70.78,4.83,8.28
118,NJ,2020,2023,2025,8,772366,31.73,8.93,11.95,1.13,51.04,24.88,7.76,11.80
118,NJ,2020,2023,2025,9,772060,43.49,9.02,9.20,1.08,41.57,38.25,8.02,9.03
118,NJ,2020,2023,2025,10,773536,21.51,50.04,6.44,0.55,21.38,18.81,48.54,6.33
118,NJ,2020,2023,2025,11,773263,64.48,6.46,11.93,0.33,16.50,61.65,6.10,11.84
118,NJ,2020,2023,2025,12,774696,42.41,16.21,19.55,0.64,21.48,39.85,15.58,19.47
118,NM,2020,2023,2025,1,705832,58.38,2.84,3.04,5.17,40.89,45.53,2.42,2.85
118,NM,2020,2023,2025,2,705846,47.43,2.20,1.28,6.18,59.93,29.43,1.78,1.14
118,NM,2020,2023,2025,3,705844,47.05,1.46,1.28,18.72,42.38,34.55,1.24,1.21
118,NV,2020,2023,2025,1,773758,45.82,10.58,8.60,1.20,36.05,39.64,10.04,8.31
118,NV,2020,2023,2025,2,777417,67.55,2.08,4.89,2.38,23.14,62.82,1.95,4.73
118,NV,2020,2023,2025,3,775299,48.23,10.10,18.57,0.76,21.16,43.93,9.71,18.17
118,NV,2020,2023,2025,4,778140,43.03,16.51,6.32,1.31,34.36,37.30,15.92,6.04
118,NY,2020,2023,2025,1,776971,74.35,4.59,5.23,0.49,15.50,71.58,4.31,5.18
118,NY,2020,2023,2025,2,776971,60.27,10.33,3.36,0.71,27.69,55.81,9.69,3.29
118,NY,2020,2023,2025,3,776971,58.12,3.63,23.53,0.34,14.01,55.73,3.43,23.42
118,NY,2020,2023,2025,4,776971,53.66,16.98,7.13,0.54,22.08,50.68,16.34,7.04
118,NY,2020,2023,2025,5,776971,14.88,41.74,15.13,1.48,20.57,12.78,40.20,14.98
118,NY,2020,2023,2025,6,776971,26.97,4.00,45.61,0.81,23.59,24.22,3.59,45.38
118,NY,2020,2023,2025,7,776971,40.32,11.66,13.42,1.13,35.30,36.23,10.11,13.21
118,NY,2020,2023,2025,8,776972,29.51,44.21,8.64,0.57,16.77,27.57,41.84,8.52
118,NY,2020,2023,2025,9,776972,33.55,41.79,9.24,0.51,11.36,32.43,40.37,9.15
118,NY,2020,2023,2025,10,776971,51.65,6.48,21.75,0.73,19.18,48.60,5.59,21.60
118,NY,2020,2023,2025,11,776971,54.46,7.29,20.80,0.82,18.28,51.44,6.52,20.65
118,NY,2020,2023,2025,12,776971,67.80,5.29,14.36,0.24,11.22,65.19,4.67,14.16
118,NY,2020,2023,2025,13,776971,19.73,27.37,5.30,1.35,52.31,15.42,23.39,5.08
118,NY,2020,2023,2025,14,776972,23.03,18.51,11.68,1.84,51.31,17.70,15.90,11.49
118,NY,2020,2023,2025,15,776971,14.30,34.70,3.44,1.45,54.69,9.29,29.79,3.25
118,NY,2020,2023,2025,16,776971,43.11,21.86,6.79,0.86,28.86,39.62,20.47,6.68
118,NY,2020,2023,2025,17,776971,67.48,7.61,5.11,0.47,19.90,64.41,7.08,5.03
118,NY,2020,2023,2025,18,776971,66.32,10.82,3.13,0.60,18.26,62.83,9.94,3.05
118,NY,2020,2023,2025,19,776971,81.95,4.51,3.55,0.32,6.61,80.21,4.12,3.51
118,NY,2020,2023,2025,20,776971,73.82,9.76,5.74,0.34,6.37,72.38,9.10,5.70
118,NY,2020,2023,2025,21,776971,88.45,2.60,1.14,0.91,4.09,87.04,2.36,1.11
118,NY,2020,2023,2025,22,776971,77.23,9.56,4.09,0.58,5.59,75.87,9.07,4.05
118,NY,2020,2023,2025,23,776971,89.12,2.43,1.19,0.86,3.76,87.99,2.26,1.17
118,NY,2020,2023,2025,24,776971,88.50,2.98,0.84,0.37,4.25,87.23,2.75,0.83
118,NY,2020,2023,2025,25,776971,69.09,15.34,4.24,0.28,9.47,67.13,14.54,4.19
118,NY,2020,2023,2025,26,776971,66.53,18.30,5.74,0.65,7.13,64.76,17.66,5.70
118,OH,2020,2023,2025,1,786630,68.21,19.37,4.53,0.22,4.03,67.44,19.23,4.51
118,OH,2020,2023,2025,2,786629,92.03,2.01,0.61,0.26,1.49,91.54,1.98,0.60
118,OH,2020,2023,2025,3,786630,56.15,27.83,5.64,0.32,6.28,55.09,27.54,5.61
118,OH,2020,2023,2025,4,786630,85.87,4.84,3.09,0.21,2.51,85.09,4.78,3.08
118,OH,2020,2023,2025,5,786630,86.17,4.01,1.02,0.26,7.28,83.88,3.74,1.01
118,OH,2020,2023,2025,6,786630,86.44,6.45,0.55,0.33,3.24,85.56,6.28,0.54
118,OH,2020,2023,2025,7,786630,87.41,3.05,3.07,0.15,3.68,86.39,2.95,3.04
118,OH,2020,2023,2025,8,786629,75.34,12.76,3.13,0.34,4.96,74.47,12.63,3.10
118,OH,2020,2023,2025,9,786630,76.89,12.28,1.34,0.31,7.23,74.47,12.01,1.32
118,OH,2020,2023,2025,10,786630,71.63,17.39,2.47,0.26,3.77,70.75,17.23,2.45
118,OH,2020,2023,2025,11,786630,42.23,44.63,2.99,0.29,7.86,40.75,43.99,2.96
118,OH,2020,2023,2025,12,786630,88.69,3.87,1.56,0.23,1.93,88.12,3.80,1.55
118,OH,2020,2023,2025,13,786630,76.33,13.12,3.25,0.24,2.66,75.66,12.98,3.23
118,OH,2020,2023,2025,14,786630,86.76,5.20,1.14,0.17,3.20,85.93,5.11,1.13
118,OH,2020,2023,2025,15,786630,74.24,11.18,4.19,0.32,6.15,73.16,11.00,4.16
118,OK,2020,2023,2025,1,791871,59.94,8.92,3.59,6.55,13.84,57.31,8.75,3.54
118,OK,2020,2023,2025,2,791871,61.84,3.09,0.89,18.55,5.57,60.48,3.04,0.88
118,OK,2020,2023,2025,3,791871,64.57,5.09,1.98,6.21,20.26,60.11,4.92,1.93
118,OK,2020,2023,2025,4,791870,66.85,7.80,2.68,6.23,10.06,64.00,7.54,2.62
118,OK,2020,2023,2025,5,791870,64.38,11.72,3.43,4.49,9.88,62.09,11.52,3.38
118,OR,2020,2023,2025,1,706209,68.57,2.15,10.09,1.06,15.00,65.51,2.05,9.96
118,OR,2020,2023,2025,2,706209,78.98,0.67,1.39,2.44,14.51,75.42,0.61,1.33
118,OR,2020,2023,2025,3,706209,67.16,5.69,8.26,1.28,14.16,64.46,5.50,8.15
118,OR,2020,2023,2025,4,706208,81.61,0.93,2.88,1.51,8.87,79.05,0.87,2.82
118,OR,2020,2023,2025,5,706209,81.23,0.95,3.25,0.95,10.07,78.79,0.89,3.19
118,OR,2020,2023,2025,6,706212,71.19,1.31,4.39,1.68,20.77,66.69,1.22,4.28
118,PA,2020,2023,2025,1,764866,81.12,4.12,6.35,0.18,6.07,79.86,3.95,6.31
118,PA,2020,2023,2025,2,764865,40.61,25.53,9.63,0.48,24.68,37.42,24.15,9.50
118,PA,2020,2023,2025,3,764864,33.14,51.31,6.98,0.31,5.96,32.22,50.56,6.92
118,PA,2020,2023,2025,4,764865,77.29,8.24,6.08,0.18,5.83,76.13,7.97,6.04
118,PA,2020,2023,2025,5,764866,59.01,24.81,7.14,0.26,6.30,58.11,24.41,7.11
118,PA,2020,2023,2025,6,764864,72.06,6.03,5.16,0.42,16.36,69.23,5.45,5.12
118,PA,2020,2023,2025,7,764865,72.24,6.35,3.23,0.33,19.12,68.58,5.46,3.16
118,PA,2020,2023,2025,8,764866,77.11,7.03,2.11,0.31,13.15,74.63,6.31,2.06
118,PA,2020,2023,2025,9,764864,89.00,2.52,0.96,0.18,5.79,87.56,2.32,0.94
118,PA,2020,2023,2025,10,764864,73.05,10.77,4.61,0.26,9.47,71.23,10.14,4.56
118,PA,2020,2023,2025,11,764864,83.69,3.83,2.21,0.23,9.21,81.81,3.42,2.17
118,PA,2020,2023,2025,12,764864,73.54,15.27,4.58,0.17,2.76,72.88,15.08,4.55
118,PA,2020,2023,2025,13,764864,90.48,2.53,0.72,0.19,3.65,89.63,2.43,0.70
118,PA,2020,2023,2025,14,764866,90.86,3.35,0.68,0.14,1.59,90.38,3.29,0.68
118,PA,2020,2023,2025,15,764864,91.30,2.03,1.94,0.15,2.19,90.45,1.94,1.93
118,PA,2020,2023,2025,16,764865,87.82,4.53,1.41,0.15,2.67,87.02,4.38,1.40
118,PA,2020,2023,2025,17,764864,82.49,7.81,3.52,0.13,2.41,81.90,7.71,3.50
118,RI,2020,2023,2025,1,548078,66.92,7.00,3.78,0.61,18.56,63.90,6.27,3.71
118,RI,2020,2023,2025,2,549301,75.76,4.34,3.41,0.73,14.63,73.52,3.82,3.34
118,SC,2020,2023,2025,1,731203,69.79,17.09,1.91,0.46,8.15,68.22,16.88,1.87
118,SC,2020,2023,2025,2,731203,62.34,25.21,2.30,0.45,7.03,61.10,24.93,2.27
118,SC,2020,2023,2025,3,731204,72.86,17.16,1.13,0.34,5.81,71.73,17.03,1.11
118,SC,2020,2023,2025,4,731204,65.84,18.52,2.69,0.47,10.62,64.09,18.31,2.66
118,SC,2020,2023,2025,5,731204,65.25,24.00,2.01,0.54,5.45,64.13,23.79,1.98
118,SC,2020,2023,2025,6,731204,42.65,47.20,1.65,0.46,6.24,41.58,46.85,1.62
118,SC,2020,2023,2025,7,731203,64.85,25.95,1.16,0.60,4.95,63.86,25.77,1.14
118,SD,2020,2023,2025,1,886667,80.68,2.01,1.58,8.77,4.37,79.58,1.97,1.56
118,TN,2020,2023,2025,1,767871,89.04,2.19,0.90,0.36,4.86,87.87,2.13,0.88
118,TN,2020,2023,2025,2,767871,83.25,5.89,1.87,0.39,5.41,82.12,5.81,1.85
